gene_label	pair_dir	enhancer_role	enhancer_id	chrom	start	end	fasta_path	length
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5974676-5975048	LEFT	chr3L:5961714-5961914	chr3L	5961714	5961914	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5974676-5975048/enhancers/chr3L_5961714-5961914.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5974676-5975048	RIGHT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5974676-5975048/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5975471-5975750	LEFT	chr3L:5961714-5961914	chr3L	5961714	5961914	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5975471-5975750/enhancers/chr3L_5961714-5961914.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5975471-5975750	RIGHT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5975471-5975750/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5977448-5977703	LEFT	chr3L:5961714-5961914	chr3L	5961714	5961914	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5977448-5977703/enhancers/chr3L_5961714-5961914.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5977448-5977703	RIGHT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5977448-5977703/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5982072-5982272	LEFT	chr3L:5961714-5961914	chr3L	5961714	5961914	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5982072-5982272/enhancers/chr3L_5961714-5961914.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5961714-5961914__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5969720-5970091	LEFT	chr3L:5963004-5963247	chr3L	5963004	5963247	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5969720-5970091/enhancers/chr3L_5963004-5963247.fa	243
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5969720-5970091	RIGHT	chr3L:5969720-5970091	chr3L	5969720	5970091	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5969720-5970091/enhancers/chr3L_5969720-5970091.fa	371
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5973866-5974081	LEFT	chr3L:5963004-5963247	chr3L	5963004	5963247	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5973866-5974081/enhancers/chr3L_5963004-5963247.fa	243
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5973866-5974081	RIGHT	chr3L:5973866-5974081	chr3L	5973866	5974081	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5973866-5974081/enhancers/chr3L_5973866-5974081.fa	215
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5974676-5975048	LEFT	chr3L:5963004-5963247	chr3L	5963004	5963247	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5974676-5975048/enhancers/chr3L_5963004-5963247.fa	243
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5974676-5975048	RIGHT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5974676-5975048/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5975471-5975750	LEFT	chr3L:5963004-5963247	chr3L	5963004	5963247	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5975471-5975750/enhancers/chr3L_5963004-5963247.fa	243
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5975471-5975750	RIGHT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5975471-5975750/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5977448-5977703	LEFT	chr3L:5963004-5963247	chr3L	5963004	5963247	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5977448-5977703/enhancers/chr3L_5963004-5963247.fa	243
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5977448-5977703	RIGHT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5977448-5977703/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5982072-5982272	LEFT	chr3L:5963004-5963247	chr3L	5963004	5963247	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5982072-5982272/enhancers/chr3L_5963004-5963247.fa	243
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5963004-5963247__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5973866-5974081	LEFT	chr3L:5969720-5970091	chr3L	5969720	5970091	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5973866-5974081/enhancers/chr3L_5969720-5970091.fa	371
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5973866-5974081	RIGHT	chr3L:5973866-5974081	chr3L	5973866	5974081	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5973866-5974081/enhancers/chr3L_5973866-5974081.fa	215
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5974676-5975048	LEFT	chr3L:5969720-5970091	chr3L	5969720	5970091	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5974676-5975048/enhancers/chr3L_5969720-5970091.fa	371
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5974676-5975048	RIGHT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5974676-5975048/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5975471-5975750	LEFT	chr3L:5969720-5970091	chr3L	5969720	5970091	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5975471-5975750/enhancers/chr3L_5969720-5970091.fa	371
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5975471-5975750	RIGHT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5975471-5975750/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5977448-5977703	LEFT	chr3L:5969720-5970091	chr3L	5969720	5970091	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5977448-5977703/enhancers/chr3L_5969720-5970091.fa	371
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5977448-5977703	RIGHT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5977448-5977703/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5982072-5982272	LEFT	chr3L:5969720-5970091	chr3L	5969720	5970091	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5982072-5982272/enhancers/chr3L_5969720-5970091.fa	371
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5969720-5970091__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5974676-5975048	LEFT	chr3L:5973866-5974081	chr3L	5973866	5974081	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5974676-5975048/enhancers/chr3L_5973866-5974081.fa	215
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5974676-5975048	RIGHT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5974676-5975048/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5975471-5975750	LEFT	chr3L:5973866-5974081	chr3L	5973866	5974081	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5975471-5975750/enhancers/chr3L_5973866-5974081.fa	215
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5975471-5975750	RIGHT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5975471-5975750/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5977448-5977703	LEFT	chr3L:5973866-5974081	chr3L	5973866	5974081	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5977448-5977703/enhancers/chr3L_5973866-5974081.fa	215
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5977448-5977703	RIGHT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5977448-5977703/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5982072-5982272	LEFT	chr3L:5973866-5974081	chr3L	5973866	5974081	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5982072-5982272/enhancers/chr3L_5973866-5974081.fa	215
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5973866-5974081__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5975471-5975750	LEFT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5975471-5975750/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5975471-5975750	RIGHT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5975471-5975750/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5977448-5977703	LEFT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5977448-5977703/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5977448-5977703	RIGHT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5977448-5977703/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5982072-5982272	LEFT	chr3L:5974676-5975048	chr3L	5974676	5975048	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5982072-5982272/enhancers/chr3L_5974676-5975048.fa	372
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5977448-5977703	LEFT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5977448-5977703/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5977448-5977703	RIGHT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5977448-5977703/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5982072-5982272	LEFT	chr3L:5975471-5975750	chr3L	5975471	5975750	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5982072-5982272/enhancers/chr3L_5975471-5975750.fa	279
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5975471-5975750__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5977448-5977703__chr3L_5982072-5982272	LEFT	chr3L:5977448-5977703	chr3L	5977448	5977703	FBgn0035656_Spearman/chr3L_5977448-5977703__chr3L_5982072-5982272/enhancers/chr3L_5977448-5977703.fa	255
FBgn0035656_Spearman	FBgn0035656_Spearman/chr3L_5977448-5977703__chr3L_5982072-5982272	RIGHT	chr3L:5982072-5982272	chr3L	5982072	5982272	FBgn0035656_Spearman/chr3L_5977448-5977703__chr3L_5982072-5982272/enhancers/chr3L_5982072-5982272.fa	200
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_8994546-8994994	LEFT	chr3L:8984193-8984856	chr3L	8984193	8984856	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_8994546-8994994/enhancers/chr3L_8984193-8984856.fa	663
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_8994546-8994994	RIGHT	chr3L:8994546-8994994	chr3L	8994546	8994994	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_8994546-8994994/enhancers/chr3L_8994546-8994994.fa	448
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010205-9010405	LEFT	chr3L:8984193-8984856	chr3L	8984193	8984856	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010205-9010405/enhancers/chr3L_8984193-8984856.fa	663
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010205-9010405	RIGHT	chr3L:9010205-9010405	chr3L	9010205	9010405	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010205-9010405/enhancers/chr3L_9010205-9010405.fa	200
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010490-9010720	LEFT	chr3L:8984193-8984856	chr3L	8984193	8984856	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010490-9010720/enhancers/chr3L_8984193-8984856.fa	663
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010490-9010720	RIGHT	chr3L:9010490-9010720	chr3L	9010490	9010720	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9010490-9010720/enhancers/chr3L_9010490-9010720.fa	230
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9023155-9023452	LEFT	chr3L:8984193-8984856	chr3L	8984193	8984856	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9023155-9023452/enhancers/chr3L_8984193-8984856.fa	663
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9023155-9023452	RIGHT	chr3L:9023155-9023452	chr3L	9023155	9023452	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9023155-9023452/enhancers/chr3L_9023155-9023452.fa	297
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9024467-9024945	LEFT	chr3L:8984193-8984856	chr3L	8984193	8984856	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9024467-9024945/enhancers/chr3L_8984193-8984856.fa	663
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9024467-9024945	RIGHT	chr3L:9024467-9024945	chr3L	9024467	9024945	FBgn0035956_Spearman/chr3L_8984193-8984856__chr3L_9024467-9024945/enhancers/chr3L_9024467-9024945.fa	478
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010205-9010405	LEFT	chr3L:8994546-8994994	chr3L	8994546	8994994	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010205-9010405/enhancers/chr3L_8994546-8994994.fa	448
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010205-9010405	RIGHT	chr3L:9010205-9010405	chr3L	9010205	9010405	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010205-9010405/enhancers/chr3L_9010205-9010405.fa	200
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010490-9010720	LEFT	chr3L:8994546-8994994	chr3L	8994546	8994994	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010490-9010720/enhancers/chr3L_8994546-8994994.fa	448
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010490-9010720	RIGHT	chr3L:9010490-9010720	chr3L	9010490	9010720	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9010490-9010720/enhancers/chr3L_9010490-9010720.fa	230
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9023155-9023452	LEFT	chr3L:8994546-8994994	chr3L	8994546	8994994	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9023155-9023452/enhancers/chr3L_8994546-8994994.fa	448
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9023155-9023452	RIGHT	chr3L:9023155-9023452	chr3L	9023155	9023452	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9023155-9023452/enhancers/chr3L_9023155-9023452.fa	297
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9024467-9024945	LEFT	chr3L:8994546-8994994	chr3L	8994546	8994994	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9024467-9024945/enhancers/chr3L_8994546-8994994.fa	448
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9024467-9024945	RIGHT	chr3L:9024467-9024945	chr3L	9024467	9024945	FBgn0035956_Spearman/chr3L_8994546-8994994__chr3L_9024467-9024945/enhancers/chr3L_9024467-9024945.fa	478
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9010490-9010720	LEFT	chr3L:9010205-9010405	chr3L	9010205	9010405	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9010490-9010720/enhancers/chr3L_9010205-9010405.fa	200
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9010490-9010720	RIGHT	chr3L:9010490-9010720	chr3L	9010490	9010720	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9010490-9010720/enhancers/chr3L_9010490-9010720.fa	230
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9023155-9023452	LEFT	chr3L:9010205-9010405	chr3L	9010205	9010405	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9023155-9023452/enhancers/chr3L_9010205-9010405.fa	200
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9023155-9023452	RIGHT	chr3L:9023155-9023452	chr3L	9023155	9023452	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9023155-9023452/enhancers/chr3L_9023155-9023452.fa	297
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9024467-9024945	LEFT	chr3L:9010205-9010405	chr3L	9010205	9010405	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9024467-9024945/enhancers/chr3L_9010205-9010405.fa	200
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9024467-9024945	RIGHT	chr3L:9024467-9024945	chr3L	9024467	9024945	FBgn0035956_Spearman/chr3L_9010205-9010405__chr3L_9024467-9024945/enhancers/chr3L_9024467-9024945.fa	478
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9023155-9023452	LEFT	chr3L:9010490-9010720	chr3L	9010490	9010720	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9023155-9023452/enhancers/chr3L_9010490-9010720.fa	230
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9023155-9023452	RIGHT	chr3L:9023155-9023452	chr3L	9023155	9023452	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9023155-9023452/enhancers/chr3L_9023155-9023452.fa	297
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9024467-9024945	LEFT	chr3L:9010490-9010720	chr3L	9010490	9010720	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9024467-9024945/enhancers/chr3L_9010490-9010720.fa	230
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9024467-9024945	RIGHT	chr3L:9024467-9024945	chr3L	9024467	9024945	FBgn0035956_Spearman/chr3L_9010490-9010720__chr3L_9024467-9024945/enhancers/chr3L_9024467-9024945.fa	478
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9023155-9023452__chr3L_9024467-9024945	LEFT	chr3L:9023155-9023452	chr3L	9023155	9023452	FBgn0035956_Spearman/chr3L_9023155-9023452__chr3L_9024467-9024945/enhancers/chr3L_9023155-9023452.fa	297
FBgn0035956_Spearman	FBgn0035956_Spearman/chr3L_9023155-9023452__chr3L_9024467-9024945	RIGHT	chr3L:9024467-9024945	chr3L	9024467	9024945	FBgn0035956_Spearman/chr3L_9023155-9023452__chr3L_9024467-9024945/enhancers/chr3L_9024467-9024945.fa	478
FBgn0036124_Spearman	FBgn0036124_Spearman/chr3L_11066817-11067017__chr3L_11100667-11101152	LEFT	chr3L:11066817-11067017	chr3L	11066817	11067017	FBgn0036124_Spearman/chr3L_11066817-11067017__chr3L_11100667-11101152/enhancers/chr3L_11066817-11067017.fa	200
FBgn0036124_Spearman	FBgn0036124_Spearman/chr3L_11066817-11067017__chr3L_11100667-11101152	RIGHT	chr3L:11100667-11101152	chr3L	11100667	11101152	FBgn0036124_Spearman/chr3L_11066817-11067017__chr3L_11100667-11101152/enhancers/chr3L_11100667-11101152.fa	485
FBgn0036152_Spearman	FBgn0036152_Spearman/chr3L_11224312-11224512__chr3L_11224761-11225250	LEFT	chr3L:11224312-11224512	chr3L	11224312	11224512	FBgn0036152_Spearman/chr3L_11224312-11224512__chr3L_11224761-11225250/enhancers/chr3L_11224312-11224512.fa	200
FBgn0036152_Spearman	FBgn0036152_Spearman/chr3L_11224312-11224512__chr3L_11224761-11225250	RIGHT	chr3L:11224761-11225250	chr3L	11224761	11225250	FBgn0036152_Spearman/chr3L_11224312-11224512__chr3L_11224761-11225250/enhancers/chr3L_11224761-11225250.fa	489
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14922238-14922460	LEFT	chr3L:14918179-14918521	chr3L	14918179	14918521	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14922238-14922460/enhancers/chr3L_14918179-14918521.fa	342
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14922238-14922460	RIGHT	chr3L:14922238-14922460	chr3L	14922238	14922460	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14922238-14922460/enhancers/chr3L_14922238-14922460.fa	222
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14925390-14925769	LEFT	chr3L:14918179-14918521	chr3L	14918179	14918521	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14925390-14925769/enhancers/chr3L_14918179-14918521.fa	342
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14925390-14925769	RIGHT	chr3L:14925390-14925769	chr3L	14925390	14925769	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14925390-14925769/enhancers/chr3L_14925390-14925769.fa	379
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14928799-14929134	LEFT	chr3L:14918179-14918521	chr3L	14918179	14918521	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14928799-14929134/enhancers/chr3L_14918179-14918521.fa	342
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14928799-14929134	RIGHT	chr3L:14928799-14929134	chr3L	14928799	14929134	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14928799-14929134/enhancers/chr3L_14928799-14929134.fa	335
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14930753-14930953	LEFT	chr3L:14918179-14918521	chr3L	14918179	14918521	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14930753-14930953/enhancers/chr3L_14918179-14918521.fa	342
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14930753-14930953	RIGHT	chr3L:14930753-14930953	chr3L	14930753	14930953	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14930753-14930953/enhancers/chr3L_14930753-14930953.fa	200
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14931009-14931209	LEFT	chr3L:14918179-14918521	chr3L	14918179	14918521	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14931009-14931209/enhancers/chr3L_14918179-14918521.fa	342
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14931009-14931209	RIGHT	chr3L:14931009-14931209	chr3L	14931009	14931209	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14931009-14931209/enhancers/chr3L_14931009-14931209.fa	200
FBgn0036460_Spearman	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14932705-14933060	LEFT	chr3L:14918179-14918521	chr3L	14918179	14918521	FBgn0036460_Spearman/chr3L_14918179-14918521__chr3L_14932705-14933060/enhancers/chr3L_14918179-14918521.fa	342
