pair_dir	status	blocks	best_aligned_len	best_identity_pct	maf_path
chr3L_14931009-14931209__chr3L_14936376-14936760	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14936376-14936760/alignments/enhancers/lastz.maf
chr3L_14931009-14931209__chr3L_14938074-14938558	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14938074-14938558/alignments/enhancers/lastz.maf
chr3L_14931009-14931209__chr3L_14939995-14940646	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14939995-14940646/alignments/enhancers/lastz.maf
chr3L_14931009-14931209__chr3L_14941342-14941625	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14941342-14941625/alignments/enhancers/lastz.maf
chr3L_14931009-14931209__chr3L_14944241-14944774	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14944241-14944774/alignments/enhancers/lastz.maf
chr3L_14931009-14931209__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_14932705-14933060__chr3L_14936376-14936760	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14936376-14936760/alignments/enhancers/lastz.maf
chr3L_14932705-14933060__chr3L_14938074-14938558	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14938074-14938558/alignments/enhancers/lastz.maf
chr3L_14932705-14933060__chr3L_14939995-14940646	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14939995-14940646/alignments/enhancers/lastz.maf
chr3L_14932705-14933060__chr3L_14941342-14941625	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14941342-14941625/alignments/enhancers/lastz.maf
chr3L_14932705-14933060__chr3L_14944241-14944774	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14944241-14944774/alignments/enhancers/lastz.maf
chr3L_14932705-14933060__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_14936376-14936760__chr3L_14938074-14938558	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14938074-14938558/alignments/enhancers/lastz.maf
chr3L_14936376-14936760__chr3L_14939995-14940646	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14939995-14940646/alignments/enhancers/lastz.maf
chr3L_14936376-14936760__chr3L_14941342-14941625	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14941342-14941625/alignments/enhancers/lastz.maf
chr3L_14936376-14936760__chr3L_14944241-14944774	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14944241-14944774/alignments/enhancers/lastz.maf
chr3L_14936376-14936760__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_14938074-14938558__chr3L_14939995-14940646	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14939995-14940646/alignments/enhancers/lastz.maf
chr3L_14938074-14938558__chr3L_14941342-14941625	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14941342-14941625/alignments/enhancers/lastz.maf
chr3L_14938074-14938558__chr3L_14944241-14944774	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14944241-14944774/alignments/enhancers/lastz.maf
chr3L_14938074-14938558__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_14939995-14940646__chr3L_14941342-14941625	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14939995-14940646__chr3L_14941342-14941625/alignments/enhancers/lastz.maf
chr3L_14939995-14940646__chr3L_14944241-14944774	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14939995-14940646__chr3L_14944241-14944774/alignments/enhancers/lastz.maf
chr3L_14939995-14940646__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14939995-14940646__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_14941342-14941625__chr3L_14944241-14944774	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14941342-14941625__chr3L_14944241-14944774/alignments/enhancers/lastz.maf
chr3L_14941342-14941625__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14941342-14941625__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_14944241-14944774__chr3L_14948136-14948479	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14944241-14944774__chr3L_14948136-14948479/alignments/enhancers/lastz.maf
chr3L_15984572-15984835__chr3L_15984916-15985116	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036557_Spearman/chr3L_15984572-15984835__chr3L_15984916-15985116/alignments/enhancers/lastz.maf
chr3L_15984572-15984835__chr3L_15989718-15989918	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036557_Spearman/chr3L_15984572-15984835__chr3L_15989718-15989918/alignments/enhancers/lastz.maf
chr3L_15984916-15985116__chr3L_15989718-15989918	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036557_Spearman/chr3L_15984916-15985116__chr3L_15989718-15989918/alignments/enhancers/lastz.maf
chr3L_18966539-18966739__chr3L_18969320-18969520	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036838_Spearman/chr3L_18966539-18966739__chr3L_18969320-18969520/alignments/enhancers/lastz.maf
chr3L_18976381-18976581__chr3L_19015534-19016171	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036839_sm/chr3L_18976381-18976581__chr3L_19015534-19016171/alignments/enhancers/lastz.maf
chr3L_19051116-19051316__chr3L_19130352-19131228	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036844_vm_sm/chr3L_19051116-19051316__chr3L_19130352-19131228/alignments/enhancers/lastz.maf
chr3L_20415984-20416184__chr3L_20459170-20459888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037001_Spearman/chr3L_20415984-20416184__chr3L_20459170-20459888/alignments/enhancers/lastz.maf
chr3L_20415688-20415906__chr3L_20448593-20448874	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037001_vm/chr3L_20415688-20415906__chr3L_20448593-20448874/alignments/enhancers/lastz.maf
chr3L_20457312-20457678__chr3L_20459170-20459888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037007_vm/chr3L_20457312-20457678__chr3L_20459170-20459888/alignments/enhancers/lastz.maf
chr3L_22888570-22889072__chr3L_22893393-22893593	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037207_meso/chr3L_22888570-22889072__chr3L_22893393-22893593/alignments/enhancers/lastz.maf
chr3L_22851931-22852313__chr3L_22946089-22946293	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037207_vm/chr3L_22851931-22852313__chr3L_22946089-22946293/alignments/enhancers/lastz.maf
chr3R_4433712-4433912__chr3R_4452493-4452808	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037248_Spearman/chr3R_4433712-4433912__chr3R_4452493-4452808/alignments/enhancers/lastz.maf
chr3R_4780432-4780632__chr3R_4806774-4807046	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046/alignments/enhancers/lastz.maf
chr3R_5670022-5670340__chr3R_5670936-5671400	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037358_vm/chr3R_5670022-5670340__chr3R_5670936-5671400/alignments/enhancers/lastz.maf
chr3R_5670022-5670340__chr3R_5672628-5673052	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037358_vm/chr3R_5670022-5670340__chr3R_5672628-5673052/alignments/enhancers/lastz.maf
chr3R_5670936-5671400__chr3R_5672628-5673052	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037358_vm/chr3R_5670936-5671400__chr3R_5672628-5673052/alignments/enhancers/lastz.maf
chr3R_6353539-6353883__chr3R_6394025-6394569	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569/alignments/enhancers/lastz.maf
chr3R_6353539-6353883__chr3R_6409760-6410198	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198/alignments/enhancers/lastz.maf
chr3R_6394025-6394569__chr3R_6409760-6410198	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037439_sm/chr3R_6394025-6394569__chr3R_6409760-6410198/alignments/enhancers/lastz.maf
chr3R_6435505-6435705__chr3R_6467754-6468039	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6467754-6468039/alignments/enhancers/lastz.maf
chr3R_6435505-6435705__chr3R_6481705-6482044	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6481705-6482044/alignments/enhancers/lastz.maf
chr3R_6435505-6435705__chr3R_6484281-6484481	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6484281-6484481/alignments/enhancers/lastz.maf
chr3R_6467754-6468039__chr3R_6481705-6482044	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6467754-6468039__chr3R_6481705-6482044/alignments/enhancers/lastz.maf
chr3R_6467754-6468039__chr3R_6484281-6484481	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6467754-6468039__chr3R_6484281-6484481/alignments/enhancers/lastz.maf
chr3R_6481705-6482044__chr3R_6484281-6484481	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6481705-6482044__chr3R_6484281-6484481/alignments/enhancers/lastz.maf
chr3R_6467754-6468039__chr3R_6481705-6482044	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037447_vm_sm/chr3R_6467754-6468039__chr3R_6481705-6482044/alignments/enhancers/lastz.maf
chr3R_8275099-8275299__chr3R_8285979-8286212	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037561_Spearman/chr3R_8275099-8275299__chr3R_8285979-8286212/alignments/enhancers/lastz.maf
chr3R_8664993-8665193__chr3R_8668848-8669048	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8668848-8669048/alignments/enhancers/lastz.maf
chr3R_8664993-8665193__chr3R_8669125-8669443	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8669125-8669443/alignments/enhancers/lastz.maf
chr3R_8664993-8665193__chr3R_8684628-8685183	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8684628-8685183/alignments/enhancers/lastz.maf
chr3R_8668848-8669048__chr3R_8669125-8669443	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8669125-8669443/alignments/enhancers/lastz.maf
chr3R_8668848-8669048__chr3R_8684628-8685183	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8684628-8685183/alignments/enhancers/lastz.maf
chr3R_8669125-8669443__chr3R_8684628-8685183	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_sm/chr3R_8669125-8669443__chr3R_8684628-8685183/alignments/enhancers/lastz.maf
chr3R_8664009-8664210__chr3R_8664993-8665193	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8664009-8664210__chr3R_8664993-8665193/alignments/enhancers/lastz.maf
chr3R_8664009-8664210__chr3R_8668848-8669048	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8664009-8664210__chr3R_8668848-8669048/alignments/enhancers/lastz.maf
chr3R_8664009-8664210__chr3R_8684628-8685183	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8664009-8664210__chr3R_8684628-8685183/alignments/enhancers/lastz.maf
chr3R_8664993-8665193__chr3R_8668848-8669048	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8664993-8665193__chr3R_8668848-8669048/alignments/enhancers/lastz.maf
chr3R_8664993-8665193__chr3R_8684628-8685183	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8664993-8665193__chr3R_8684628-8685183/alignments/enhancers/lastz.maf
chr3R_8668848-8669048__chr3R_8684628-8685183	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8668848-8669048__chr3R_8684628-8685183/alignments/enhancers/lastz.maf
chr3R_8801188-8801499__chr3R_8812222-8812640	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8812222-8812640/alignments/enhancers/lastz.maf
chr3R_8801188-8801499__chr3R_8846388-8846652	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8846388-8846652/alignments/enhancers/lastz.maf
chr3R_8801188-8801499__chr3R_8864161-8864361	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8864161-8864361/alignments/enhancers/lastz.maf
chr3R_8812222-8812640__chr3R_8846388-8846652	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8812222-8812640__chr3R_8846388-8846652/alignments/enhancers/lastz.maf
chr3R_8812222-8812640__chr3R_8864161-8864361	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8812222-8812640__chr3R_8864161-8864361/alignments/enhancers/lastz.maf
chr3R_8846388-8846652__chr3R_8864161-8864361	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8846388-8846652__chr3R_8864161-8864361/alignments/enhancers/lastz.maf
chr3R_8812222-8812640__chr3R_8849790-8850241	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8849790-8850241/alignments/enhancers/lastz.maf
chr3R_8812222-8812640__chr3R_8857786-8857986	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8857786-8857986/alignments/enhancers/lastz.maf
chr3R_8812222-8812640__chr3R_8864161-8864361	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8864161-8864361/alignments/enhancers/lastz.maf
chr3R_8849790-8850241__chr3R_8857786-8857986	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8857786-8857986/alignments/enhancers/lastz.maf
chr3R_8849790-8850241__chr3R_8864161-8864361	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8864161-8864361/alignments/enhancers/lastz.maf
chr3R_8857786-8857986__chr3R_8864161-8864361	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361/alignments/enhancers/lastz.maf
chr3R_10382028-10382228__chr3R_10383102-10383302	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10383102-10383302/alignments/enhancers/lastz.maf
chr3R_10382028-10382228__chr3R_10385663-10385863	OK	1	176	100.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10385663-10385863/alignments/enhancers/lastz.maf
chr3R_10382028-10382228__chr3R_10386663-10386863	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10386663-10386863/alignments/enhancers/lastz.maf
chr3R_10383102-10383302__chr3R_10385663-10385863	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10383102-10383302__chr3R_10385663-10385863/alignments/enhancers/lastz.maf
chr3R_10383102-10383302__chr3R_10386663-10386863	OK	1	150	100.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10383102-10383302__chr3R_10386663-10386863/alignments/enhancers/lastz.maf
chr3R_10385663-10385863__chr3R_10386663-10386863	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10385663-10385863__chr3R_10386663-10386863/alignments/enhancers/lastz.maf
chr3R_10387951-10388335__chr3R_10536788-10537065	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_sm/chr3R_10387951-10388335__chr3R_10536788-10537065/alignments/enhancers/lastz.maf
chr3R_10777442-10777731__chr3R_10792254-10792567	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037835_vm_sm/chr3R_10777442-10777731__chr3R_10792254-10792567/alignments/enhancers/lastz.maf
chr3R_10777442-10777731__chr3R_10793522-10793813	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037835_vm_sm/chr3R_10777442-10777731__chr3R_10793522-10793813/alignments/enhancers/lastz.maf
chr3R_10792254-10792567__chr3R_10793522-10793813	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037835_vm_sm/chr3R_10792254-10792567__chr3R_10793522-10793813/alignments/enhancers/lastz.maf
chr3R_11351913-11352365__chr3R_11352401-11352901	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11352401-11352901/alignments/enhancers/lastz.maf
chr3R_11351913-11352365__chr3R_11353401-11353818	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11353401-11353818/alignments/enhancers/lastz.maf
chr3R_11351913-11352365__chr3R_11372382-11372635	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11372382-11372635/alignments/enhancers/lastz.maf
chr3R_11352401-11352901__chr3R_11353401-11353818	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11352401-11352901__chr3R_11353401-11353818/alignments/enhancers/lastz.maf
chr3R_11352401-11352901__chr3R_11372382-11372635	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11352401-11352901__chr3R_11372382-11372635/alignments/enhancers/lastz.maf
chr3R_11353401-11353818__chr3R_11372382-11372635	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11353401-11353818__chr3R_11372382-11372635/alignments/enhancers/lastz.maf
chr3R_12467679-12468072__chr3R_12477322-12477683	OK	1	260	98.46	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038056_sm/chr3R_12467679-12468072__chr3R_12477322-12477683/alignments/enhancers/lastz.maf
chr3R_12467679-12468072__chr3R_12502172-12502620	OK	1	391	98.98	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038056_sm/chr3R_12467679-12468072__chr3R_12502172-12502620/alignments/enhancers/lastz.maf
chr3R_12467679-12468072__chr3R_12505525-12505897	OK	1	372	98.92	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038056_sm/chr3R_12467679-12468072__chr3R_12505525-12505897/alignments/enhancers/lastz.maf
chr3R_12477322-12477683__chr3R_12502172-12502620	OK	1	260	97.69	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038056_sm/chr3R_12477322-12477683__chr3R_12502172-12502620/alignments/enhancers/lastz.maf
chr3R_12477322-12477683__chr3R_12505525-12505897	OK	1	260	97.69	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038056_sm/chr3R_12477322-12477683__chr3R_12505525-12505897/alignments/enhancers/lastz.maf
chr3R_12502172-12502620__chr3R_12505525-12505897	OK	1	372	100.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038056_sm/chr3R_12502172-12502620__chr3R_12505525-12505897/alignments/enhancers/lastz.maf
chr3R_13372296-13372496__chr3R_13403135-13403355	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038146_sm/chr3R_13372296-13372496__chr3R_13403135-13403355/alignments/enhancers/lastz.maf
chr3R_14586821-14587560__chr3R_14589659-14590058	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038244_meso_sm/chr3R_14586821-14587560__chr3R_14589659-14590058/alignments/enhancers/lastz.maf
chr3R_14675887-14676292__chr3R_14713950-14714458	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038252_sm/chr3R_14675887-14676292__chr3R_14713950-14714458/alignments/enhancers/lastz.maf
