gene_label	pair_dir	enhancer_id	flank_side	chrom	start	end	length	is_intervening_inner	restricted_by_other_enhancers	truncated_at_boundary	softmasked_bases	masked_source	fasta_path
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13196419-13196619	chr2R:13194170-13194587	RIGHT	chr2R	13194587	13195866	1279	1	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13196419-13196619/chr2R_13194587-13195866_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13196419-13196619	chr2R:13196419-13196619	LEFT	chr2R	13196315	13196419	104	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13196419-13196619/chr2R_13196315-13196419_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13196419-13196619	chr2R:13196419-13196619	RIGHT	chr2R	13196619	13197479	860	0	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13196419-13196619/chr2R_13196619-13197479_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679	chr2R:13194170-13194587	LEFT	chr2R	13192233	13194170	1937	0	1	0	75	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679/chr2R_13192233-13194170_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679	chr2R:13194170-13194587	RIGHT	chr2R	13194587	13195866	1279	1	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679/chr2R_13194587-13195866_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679	chr2R:13197479-13197679	LEFT	chr2R	13196619	13197479	860	1	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679/chr2R_13196619-13197479_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679	chr2R:13197479-13197679	RIGHT	chr2R	13197679	13198071	392	0	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13197479-13197679/chr2R_13197679-13198071_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730	chr2R:13194170-13194587	LEFT	chr2R	13192233	13194170	1937	0	1	0	75	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730/chr2R_13192233-13194170_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730	chr2R:13194170-13194587	RIGHT	chr2R	13194587	13195866	1279	1	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730/chr2R_13194587-13195866_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730	chr2R:13198071-13198730	LEFT	chr2R	13197679	13198071	392	1	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730/chr2R_13197679-13198071_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730	chr2R:13198071-13198730	RIGHT	chr2R	13198730	13199132	402	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13198071-13198730/chr2R_13198730-13199132_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535	chr2R:13194170-13194587	LEFT	chr2R	13192233	13194170	1937	0	1	0	75	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535/chr2R_13192233-13194170_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535	chr2R:13194170-13194587	RIGHT	chr2R	13194587	13195866	1279	1	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535/chr2R_13194587-13195866_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535	chr2R:13199132-13199535	LEFT	chr2R	13198730	13199132	402	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535/chr2R_13198730-13199132_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535	chr2R:13199132-13199535	RIGHT	chr2R	13199535	13202035	2500	0	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13194170-13194587__chr2R_13199132-13199535/chr2R_13199535-13202035_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619	chr2R:13195866-13196315	LEFT	chr2R	13194587	13195866	1279	0	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619/chr2R_13194587-13195866_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619	chr2R:13195866-13196315	RIGHT	chr2R	13196315	13196419	104	1	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619/chr2R_13196315-13196419_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619	chr2R:13196419-13196619	LEFT	chr2R	13196315	13196419	104	1	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619/chr2R_13196315-13196419_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619	chr2R:13196419-13196619	RIGHT	chr2R	13196619	13197479	860	0	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13196419-13196619/chr2R_13196619-13197479_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679	chr2R:13195866-13196315	LEFT	chr2R	13194587	13195866	1279	0	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679/chr2R_13194587-13195866_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679	chr2R:13195866-13196315	RIGHT	chr2R	13196315	13196419	104	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679/chr2R_13196315-13196419_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679	chr2R:13197479-13197679	LEFT	chr2R	13196619	13197479	860	1	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679/chr2R_13196619-13197479_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679	chr2R:13197479-13197679	RIGHT	chr2R	13197679	13198071	392	0	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13197479-13197679/chr2R_13197679-13198071_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730	chr2R:13195866-13196315	LEFT	chr2R	13194587	13195866	1279	0	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730/chr2R_13194587-13195866_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730	chr2R:13195866-13196315	RIGHT	chr2R	13196315	13196419	104	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730/chr2R_13196315-13196419_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730	chr2R:13198071-13198730	LEFT	chr2R	13197679	13198071	392	1	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730/chr2R_13197679-13198071_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730	chr2R:13198071-13198730	RIGHT	chr2R	13198730	13199132	402	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13198071-13198730/chr2R_13198730-13199132_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535	chr2R:13195866-13196315	LEFT	chr2R	13194587	13195866	1279	0	1	0	70	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535/chr2R_13194587-13195866_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535	chr2R:13195866-13196315	RIGHT	chr2R	13196315	13196419	104	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535/chr2R_13196315-13196419_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535	chr2R:13199132-13199535	LEFT	chr2R	13198730	13199132	402	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535/chr2R_13198730-13199132_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535	chr2R:13199132-13199535	RIGHT	chr2R	13199535	13202035	2500	0	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13195866-13196315__chr2R_13199132-13199535/chr2R_13199535-13202035_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679	chr2R:13196419-13196619	LEFT	chr2R	13196315	13196419	104	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679/chr2R_13196315-13196419_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679	chr2R:13196419-13196619	RIGHT	chr2R	13196619	13197479	860	1	0	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679/chr2R_13196619-13197479_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679	chr2R:13197479-13197679	LEFT	chr2R	13196619	13197479	860	1	0	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679/chr2R_13196619-13197479_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679	chr2R:13197479-13197679	RIGHT	chr2R	13197679	13198071	392	0	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13197479-13197679/chr2R_13197679-13198071_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730	chr2R:13196419-13196619	LEFT	chr2R	13196315	13196419	104	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730/chr2R_13196315-13196419_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730	chr2R:13196419-13196619	RIGHT	chr2R	13196619	13197479	860	1	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730/chr2R_13196619-13197479_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730	chr2R:13198071-13198730	LEFT	chr2R	13197679	13198071	392	1	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730/chr2R_13197679-13198071_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730	chr2R:13198071-13198730	RIGHT	chr2R	13198730	13199132	402	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13198071-13198730/chr2R_13198730-13199132_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535	chr2R:13196419-13196619	LEFT	chr2R	13196315	13196419	104	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535/chr2R_13196315-13196419_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535	chr2R:13196419-13196619	RIGHT	chr2R	13196619	13197479	860	1	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535/chr2R_13196619-13197479_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535	chr2R:13199132-13199535	LEFT	chr2R	13198730	13199132	402	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535/chr2R_13198730-13199132_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535	chr2R:13199132-13199535	RIGHT	chr2R	13199535	13202035	2500	0	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535/chr2R_13199535-13202035_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730	chr2R:13197479-13197679	LEFT	chr2R	13196619	13197479	860	0	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730/chr2R_13196619-13197479_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730	chr2R:13197479-13197679	RIGHT	chr2R	13197679	13198071	392	1	0	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730/chr2R_13197679-13198071_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730	chr2R:13198071-13198730	LEFT	chr2R	13197679	13198071	392	1	0	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730/chr2R_13197679-13198071_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730	chr2R:13198071-13198730	RIGHT	chr2R	13198730	13199132	402	0	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13198071-13198730/chr2R_13198730-13199132_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535	chr2R:13197479-13197679	LEFT	chr2R	13196619	13197479	860	0	1	0	62	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535/chr2R_13196619-13197479_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535	chr2R:13197479-13197679	RIGHT	chr2R	13197679	13198071	392	1	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535/chr2R_13197679-13198071_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535	chr2R:13199132-13199535	LEFT	chr2R	13198730	13199132	402	1	1	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535/chr2R_13198730-13199132_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535	chr2R:13199132-13199535	RIGHT	chr2R	13199535	13202035	2500	0	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13197479-13197679__chr2R_13199132-13199535/chr2R_13199535-13202035_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535	chr2R:13198071-13198730	LEFT	chr2R	13197679	13198071	392	0	1	0	19	RepeatMasker	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535/chr2R_13197679-13198071_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535	chr2R:13198071-13198730	RIGHT	chr2R	13198730	13199132	402	1	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535/chr2R_13198730-13199132_RIGHT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535	chr2R:13199132-13199535	LEFT	chr2R	13198730	13199132	402	1	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535/chr2R_13198730-13199132_LEFT.fa
FBgn0014877_Spearman	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535	chr2R:13199132-13199535	RIGHT	chr2R	13199535	13202035	2500	0	0	0	0	RepeatMasker	FBgn0014877_Spearman/chr2R_13198071-13198730__chr2R_13199132-13199535/chr2R_13199535-13202035_RIGHT.fa
FBgn0015019_Spearman	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662	chr3R:16715587-16715916	LEFT	chr3R	16713087	16715587	2500	0	0	0	108	RepeatMasker	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662/chr3R_16713087-16715587_LEFT.fa
FBgn0015019_Spearman	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662	chr3R:16715587-16715916	RIGHT	chr3R	16715916	16718416	2500	0	0	0	26	RepeatMasker	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662/chr3R_16715916-16718416_RIGHT.fa
FBgn0015019_Spearman	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662	chr3R:16744397-16744662	LEFT	chr3R	16741897	16744397	2500	0	0	0	127	RepeatMasker	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662/chr3R_16741897-16744397_LEFT.fa
FBgn0015019_Spearman	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662	chr3R:16744397-16744662	RIGHT	chr3R	16744662	16747162	2500	0	0	0	64	RepeatMasker	FBgn0015019_Spearman/chr3R_16715587-16715916__chr3R_16744397-16744662/chr3R_16744662-16747162_RIGHT.fa
FBgn0015380_Spearman	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293	chr2L:19215078-19215278	LEFT	chr2L	19212578	19215078	2500	0	0	0	193	RepeatMasker	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293/chr2L_19212578-19215078_LEFT.fa
FBgn0015380_Spearman	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293	chr2L:19215078-19215278	RIGHT	chr2L	19215278	19215688	410	1	0	0	39	RepeatMasker	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293/chr2L_19215278-19215688_RIGHT.fa
FBgn0015380_Spearman	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293	chr2L:19215688-19216293	LEFT	chr2L	19215278	19215688	410	1	0	0	39	RepeatMasker	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293/chr2L_19215278-19215688_LEFT.fa
FBgn0015380_Spearman	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293	chr2L:19215688-19216293	RIGHT	chr2L	19216293	19218793	2500	0	0	0	42	RepeatMasker	FBgn0015380_Spearman/chr2L_19215078-19215278__chr2L_19215688-19216293/chr2L_19216293-19218793_RIGHT.fa
FBgn0016715_Spearman	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210	chr3L:623882-624388	LEFT	chr3L	621382	623882	2500	0	0	0	161	RepeatMasker	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210/chr3L_621382-623882_LEFT.fa
FBgn0016715_Spearman	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210	chr3L:623882-624388	RIGHT	chr3L	624388	626888	2500	0	0	0	117	RepeatMasker	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210/chr3L_624388-626888_RIGHT.fa
FBgn0016715_Spearman	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210	chr3L:665701-666210	LEFT	chr3L	663201	665701	2500	0	0	0	199	RepeatMasker	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210/chr3L_663201-665701_LEFT.fa
FBgn0016715_Spearman	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210	chr3L:665701-666210	RIGHT	chr3L	666210	668710	2500	0	0	0	78	RepeatMasker	FBgn0016715_Spearman/chr3L_623882-624388__chr3L_665701-666210/chr3L_666210-668710_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979	chr3L:2552007-2552315	LEFT	chr3L	2549507	2552007	2500	0	0	0	0	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979/chr3L_2549507-2552007_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979	chr3L:2552007-2552315	RIGHT	chr3L	2552315	2553779	1464	1	0	0	41	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979/chr3L_2552315-2553779_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979	chr3L:2553779-2553979	LEFT	chr3L	2552315	2553779	1464	1	0	0	41	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979/chr3L_2552315-2553779_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979	chr3L:2553779-2553979	RIGHT	chr3L	2553979	2556479	2500	0	0	0	183	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2553779-2553979/chr3L_2553979-2556479_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492	chr3L:2552007-2552315	LEFT	chr3L	2549507	2552007	2500	0	0	0	0	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492/chr3L_2549507-2552007_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492	chr3L:2552007-2552315	RIGHT	chr3L	2552315	2553779	1464	0	1	0	41	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492/chr3L_2552315-2553779_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492	chr3L:2562100-2562492	LEFT	chr3L	2559600	2562100	2500	0	0	0	161	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492/chr3L_2559600-2562100_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492	chr3L:2562100-2562492	RIGHT	chr3L	2562492	2564992	2500	0	0	0	258	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2562100-2562492/chr3L_2562492-2564992_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202	chr3L:2552007-2552315	LEFT	chr3L	2549507	2552007	2500	0	0	0	0	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202/chr3L_2549507-2552007_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202	chr3L:2552007-2552315	RIGHT	chr3L	2552315	2553779	1464	0	1	0	41	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202/chr3L_2552315-2553779_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202	chr3L:2568872-2569202	LEFT	chr3L	2566372	2568872	2500	0	0	0	0	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202/chr3L_2566372-2568872_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202	chr3L:2568872-2569202	RIGHT	chr3L	2569202	2571702	2500	0	0	0	0	RepeatMasker	FBgn0016794_Spearman/chr3L_2552007-2552315__chr3L_2568872-2569202/chr3L_2569202-2571702_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492	chr3L:2553779-2553979	LEFT	chr3L	2552315	2553779	1464	0	1	0	41	RepeatMasker	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492/chr3L_2552315-2553779_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492	chr3L:2553779-2553979	RIGHT	chr3L	2553979	2556479	2500	0	0	0	183	RepeatMasker	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492/chr3L_2553979-2556479_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492	chr3L:2562100-2562492	LEFT	chr3L	2559600	2562100	2500	0	0	0	161	RepeatMasker	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492/chr3L_2559600-2562100_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492	chr3L:2562100-2562492	RIGHT	chr3L	2562492	2564992	2500	0	0	0	258	RepeatMasker	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2562100-2562492/chr3L_2562492-2564992_RIGHT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2568872-2569202	chr3L:2553779-2553979	LEFT	chr3L	2552315	2553779	1464	0	1	0	41	RepeatMasker	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2568872-2569202/chr3L_2552315-2553779_LEFT.fa
FBgn0016794_Spearman	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2568872-2569202	chr3L:2553779-2553979	RIGHT	chr3L	2553979	2556479	2500	0	0	0	183	RepeatMasker	FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2568872-2569202/chr3L_2553979-2556479_RIGHT.fa
