pair_dir	is_close_gap	is_adjacent_neighbors	LL_hit	RR_hit	LR_hit	RL_hit	LL_RR_double_hit	LR_RL_double_hit	any_double_hit	double_hit_type	best_double_hit_comparison	best_double_hit_evalue	best_double_hit_bitscore	best_double_hit_neg_log10_evalue
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14928799-14929134	False	False	1	1	1	1	1	1	1	BOTH	RR	0.012	28.3	1.9208187539523751
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14930753-14930953	False	False	1	0	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14931009-14931209	False	False	0	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14932705-14933060	False	False	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14936376-14936760	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.033	26.5	1.4814860601221125
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14938074-14938558	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.033	26.5	1.4814860601221125
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14939995-14940646	False	False	1	0	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14941342-14941625	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14944241-14944774	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	26.5	1.193820026016113
FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14948136-14948479	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14928799-14929134	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.022	28.3	1.6575773191777938
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14930753-14930953	True	False	1	0	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14931009-14931209	False	False	0	1	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14932705-14933060	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.22	24.7	0.6575773191777937
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14936376-14936760	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.018	29.2	1.744727494896694
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14938074-14938558	False	False	1	1	1	1	1	1	1	BOTH	LL	0.033	26.5	1.4814860601221125
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14939995-14940646	False	False	1	0	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14941342-14941625	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14944241-14944774	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	26.5	1.193820026016113
FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14948136-14948479	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.018	29.2	1.744727494896694
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14930753-14930953	True	True	1	0	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14931009-14931209	True	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14932705-14933060	True	False	1	1	1	1	1	1	1	BOTH	RL	0.3	23.8	0.5228787452803376
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14936376-14936760	False	False	1	1	1	1	1	1	1	BOTH	RL	0.041	26.5	1.3872161432802645
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14938074-14938558	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.13	24.7	0.8860566476931632
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14939995-14940646	False	False	1	0	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14941342-14941625	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14944241-14944774	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.041	26.5	1.3872161432802645
FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14948136-14948479	False	False	1	1	1	1	1	1	1	BOTH	RR	2.27e-05	37.4	4.6439741428068775
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14931009-14931209	True	True	0	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14932705-14933060	True	False	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14936376-14936760	False	False	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14938074-14938558	False	False	1	0	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14939995-14940646	False	False	0	0	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14941342-14941625	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14944241-14944774	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.041	26.5	1.3872161432802645
FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14948136-14948479	False	False	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14932705-14933060	True	True	0	1	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14936376-14936760	False	False	0	1	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14938074-14938558	False	False	0	1	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14939995-14940646	False	False	0	0	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14941342-14941625	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14944241-14944774	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.049	25.6	1.3098039199714864
FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14948136-14948479	False	False	0	1	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14936376-14936760	True	True	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14938074-14938558	False	False	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14939995-14940646	False	False	1	0	0	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14941342-14941625	False	False	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14944241-14944774	False	False	1	1	1	1	1	1	1	BOTH	LL	0.038	27.4	1.4202164033831899
FBgn0036460_Spearman/chr3L_14932705-14933060__chr3L_14948136-14948479	False	False	1	1	1	1	1	1	1	BOTH	LR	0.038	27.4	1.4202164033831899
FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14938074-14938558	True	True	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14939995-14940646	True	False	1	0	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14941342-14941625	True	False	0	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14944241-14944774	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.12	24.7	0.9208187539523752
FBgn0036460_Spearman/chr3L_14936376-14936760__chr3L_14948136-14948479	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	27.4	1.193820026016113
FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14939995-14940646	True	True	1	1	0	0	1	0	1	LL_RR	LL	0.019	26.5	1.7212463990471711
FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14941342-14941625	True	False	0	1	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14944241-14944774	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.036	26.5	1.4436974992327127
FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14948136-14948479	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.036	26.5	1.4436974992327127
FBgn0036460_Spearman/chr3L_14939995-14940646__chr3L_14941342-14941625	True	True	1	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14939995-14940646__chr3L_14944241-14944774	True	False	1	1	0	0	1	0	1	LL_RR	LL	0.038	26.5	1.4202164033831899
FBgn0036460_Spearman/chr3L_14939995-14940646__chr3L_14948136-14948479	False	False	0	0	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14941342-14941625__chr3L_14944241-14944774	True	True	0	1	1	0	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14941342-14941625__chr3L_14948136-14948479	False	False	0	1	0	1	0	0	0	NONE				
FBgn0036460_Spearman/chr3L_14944241-14944774__chr3L_14948136-14948479	True	True	1	0	1	0	0	0	0	NONE				
FBgn0036557_Spearman/chr3L_15984572-15984835__chr3L_15984916-15985116	True	True	0	0	1	0	0	0	0	NONE				
FBgn0036557_Spearman/chr3L_15984572-15984835__chr3L_15989718-15989918	True	False	1	0	0	0	0	0	0	NONE				
FBgn0036557_Spearman/chr3L_15984916-15985116__chr3L_15989718-15989918	True	True	0	0	0	0	0	0	0	NONE				
FBgn0036838_Spearman/chr3L_18966539-18966739__chr3L_18969320-18969520	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.23	25.6	0.638272163982407
FBgn0036839_sm/chr3L_18976381-18976581__chr3L_19015534-19016171	False	False	0	1	0	1	0	0	0	NONE				
FBgn0036844_vm_sm/chr3L_19051116-19051316__chr3L_19130352-19131228	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	27.4	1.193820026016113
FBgn0037001_Spearman/chr3L_20415984-20416184__chr3L_20459170-20459888	False	False	1	0	1	0	0	0	0	NONE				
FBgn0037001_vm/chr3L_20415688-20415906__chr3L_20448593-20448874	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000123	36.5	3.910094888560602
FBgn0037007_vm/chr3L_20457312-20457678__chr3L_20459170-20459888	True	True	0	1	1	0	0	0	0	NONE				
FBgn0037207_meso/chr3L_22888570-22889072__chr3L_22893393-22893593	True	True	0	0	0	0	0	0	0	NONE				
FBgn0037207_vm/chr3L_22851931-22852313__chr3L_22946089-22946293	False	False	1	1	1	1	1	1	1	BOTH	RL	1.9400000000000003e-27	111.0	26.712198270069774
FBgn0037248_Spearman/chr3R_4433712-4433912__chr3R_4452493-4452808	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.77	23.8	0.11350927482751812
FBgn0037275_sm/chr3R_4780432-4780632__chr3R_4806774-4807046	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
FBgn0037358_vm/chr3R_5670022-5670340__chr3R_5670936-5671400	True	True	0	1	1	0	0	0	0	NONE				
FBgn0037358_vm/chr3R_5670022-5670340__chr3R_5672628-5673052	True	False	1	1	0	1	1	0	1	LL_RR	RR	0.18	22.9	0.744727494896694
FBgn0037358_vm/chr3R_5670936-5671400__chr3R_5672628-5673052	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.089	24.7	1.0506099933550872
FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6394025-6394569	False	False	0	1	0	1	0	0	0	NONE				
FBgn0037439_sm/chr3R_6353539-6353883__chr3R_6409760-6410198	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
FBgn0037439_sm/chr3R_6394025-6394569__chr3R_6409760-6410198	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.005	30.1	2.3010299956639813
FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6467754-6468039	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	27.4	1.193820026016113
FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6481705-6482044	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	29.2	1.744727494896694
FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6484281-6484481	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
FBgn0037443_Spearman/chr3R_6467754-6468039__chr3R_6481705-6482044	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	29.2	1.744727494896694
FBgn0037443_Spearman/chr3R_6467754-6468039__chr3R_6484281-6484481	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.005	30.1	2.3010299956639813
FBgn0037443_Spearman/chr3R_6481705-6482044__chr3R_6484281-6484481	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.2	25.6	0.6989700043360187
FBgn0037447_vm_sm/chr3R_6467754-6468039__chr3R_6481705-6482044	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	29.2	1.744727494896694
FBgn0037561_Spearman/chr3R_8275099-8275299__chr3R_8285979-8286212	False	False	0	1	0	0	0	0	0	NONE				
FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8668848-8669048	True	True	0	1	0	0	0	0	0	NONE				
FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8669125-8669443	True	False	0	1	1	1	0	1	1	LR_RL	RL	1.04e-20	84.2	19.98296666070122
FBgn0037608_sm/chr3R_8664993-8665193__chr3R_8684628-8685183	False	False	0	0	0	1	0	0	0	NONE				
FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8669125-8669443	True	True	1	0	1	0	0	0	0	NONE				
FBgn0037608_sm/chr3R_8668848-8669048__chr3R_8684628-8685183	False	False	1	0	1	0	0	0	0	NONE				
FBgn0037608_sm/chr3R_8669125-8669443__chr3R_8684628-8685183	False	False	0	1	0	1	0	0	0	NONE				
FBgn0037608_vm/chr3R_8664009-8664210__chr3R_8664993-8665193	True	True	0	1	1	0	0	0	0	NONE				
FBgn0037608_vm/chr3R_8664009-8664210__chr3R_8668848-8669048	True	False	0	1	1	1	0	1	1	LR_RL	RL	0.35	23.8	0.4559319556497244
FBgn0037608_vm/chr3R_8664009-8664210__chr3R_8684628-8685183	False	False	0	1	0	0	0	0	0	NONE				
FBgn0037608_vm/chr3R_8664993-8665193__chr3R_8668848-8669048	True	True	1	1	1	0	1	0	1	LL_RR	RR	1.21e-44	168.0	43.91721462968355
FBgn0037608_vm/chr3R_8664993-8665193__chr3R_8684628-8685183	False	False	0	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0037608_vm/chr3R_8668848-8669048__chr3R_8684628-8685183	False	False	1	1	1	1	1	1	1	BOTH	RR	0.000123	35.6	3.910094888560602
FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8812222-8812640	False	False	0	1	1	0	0	0	0	NONE				
FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8846388-8846652	False	False	1	1	0	0	1	0	1	LL_RR	LL	0.77	22.9	0.11350927482751812
FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8864161-8864361	False	False	1	0	1	0	0	0	0	NONE				
FBgn0037635_vm/chr3R_8812222-8812640__chr3R_8846388-8846652	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	28.3	1.744727494896694
FBgn0037635_vm/chr3R_8812222-8812640__chr3R_8864161-8864361	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	27.4	1.193820026016113
FBgn0037635_vm/chr3R_8846388-8846652__chr3R_8864161-8864361	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	29.2	1.744727494896694
FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8849790-8850241	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8857786-8857986	False	False	1	1	1	1	1	1	1	BOTH	RR	0.001	32.8	3.0
FBgn0037637_sm/chr3R_8812222-8812640__chr3R_8864161-8864361	False	False	1	1	1	1	1	1	1	BOTH	LL	0.064	27.4	1.193820026016113
FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8857786-8857986	False	False	1	1	1	1	1	1	1	BOTH	LL	1.01e-05	39.2	4.995678626217358
FBgn0037637_sm/chr3R_8849790-8850241__chr3R_8864161-8864361	False	False	1	1	1	1	1	1	1	BOTH	RL	0.000428	33.7	3.3685562309868278
FBgn0037637_sm/chr3R_8857786-8857986__chr3R_8864161-8864361	False	False	1	0	0	1	0	0	0	NONE				
FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10383102-10383302	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.88	21.1	0.05551732784983137
FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10385663-10385863	True	False	1	1	1	1	1	1	1	BOTH	LL	0.0	1729.0	300.0
FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10386663-10386863	True	False	1	1	1	1	1	1	1	BOTH	RL	0.0	1439.0	300.0
FBgn0037816_Spearman/chr3R_10383102-10383302__chr3R_10385663-10385863	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.81	21.1	0.09151498112135022
FBgn0037816_Spearman/chr3R_10383102-10383302__chr3R_10386663-10386863	True	False	1	1	1	1	1	1	1	BOTH	RR	0.0	2431.0	300.0
FBgn0037816_Spearman/chr3R_10385663-10385863__chr3R_10386663-10386863	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.81	21.1	0.09151498112135022
FBgn0037816_sm/chr3R_10387951-10388335__chr3R_10536788-10537065	False	False	1	1	1	1	1	1	1	BOTH	LR	0.005	30.1	2.3010299956639813
FBgn0037835_vm_sm/chr3R_10777442-10777731__chr3R_10792254-10792567	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0037835_vm_sm/chr3R_10777442-10777731__chr3R_10793522-10793813	False	False	1	0	0	0	0	0	0	NONE				
FBgn0037835_vm_sm/chr3R_10792254-10792567__chr3R_10793522-10793813	True	True	1	0	1	0	0	0	0	NONE				
FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11352401-11352901	True	True	0	0	1	0	0	0	0	NONE				
FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11353401-11353818	True	False	1	0	1	0	0	0	0	NONE				
FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11372382-11372635	False	False	1	0	0	0	0	0	0	NONE				
FBgn0037892_Spearman/chr3R_11352401-11352901__chr3R_11353401-11353818	True	True	0	0	0	0	0	0	0	NONE				
FBgn0037892_Spearman/chr3R_11352401-11352901__chr3R_11372382-11372635	False	False	0	0	0	1	0	0	0	NONE				
FBgn0037892_Spearman/chr3R_11353401-11353818__chr3R_11372382-11372635	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.018	29.2	1.744727494896694
FBgn0038056_sm/chr3R_12467679-12468072__chr3R_12477322-12477683	False	False	1	1	1	1	1	1	1	BOTH	RL	0.0	2615.0	300.0
FBgn0038056_sm/chr3R_12467679-12468072__chr3R_12502172-12502620	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.0	4422.0	300.0
FBgn0038056_sm/chr3R_12467679-12468072__chr3R_12505525-12505897	False	False	1	1	1	1	1	1	1	BOTH	LR	0.0	4424.0	300.0
FBgn0038056_sm/chr3R_12477322-12477683__chr3R_12502172-12502620	False	False	1	1	1	1	1	1	1	BOTH	RL	0.0	2214.0	300.0
FBgn0038056_sm/chr3R_12477322-12477683__chr3R_12505525-12505897	False	False	1	1	1	1	1	1	1	BOTH	RL	2.5300000000000003e-32	128.0	31.59687947882418
FBgn0038056_sm/chr3R_12502172-12502620__chr3R_12505525-12505897	True	True	1	1	0	0	1	0	1	LL_RR	RR	0.0	4476.0	300.0
FBgn0038146_sm/chr3R_13372296-13372496__chr3R_13403135-13403355	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0038244_meso_sm/chr3R_14586821-14587560__chr3R_14589659-14590058	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.004	30.1	2.3979400086720375
FBgn0038252_sm/chr3R_14675887-14676292__chr3R_14713950-14714458	False	False	1	1	1	1	1	1	1	BOTH	LL	0.005	30.1	2.3010299956639813
FBgn0038252_sm/chr3R_14675887-14676292__chr3R_14717274-14717609	False	False	1	1	1	1	1	1	1	BOTH	LR	0.001	31.9	3.0
FBgn0038252_sm/chr3R_14713950-14714458__chr3R_14717274-14717609	True	True	1	1	1	0	1	0	1	LL_RR	RR	1.8e-09	51.8	8.744727494896694
FBgn0038292_vm/chr3R_15089634-15089885__chr3R_15091554-15092117	True	True	1	0	1	0	0	0	0	NONE				
FBgn0038292_vm/chr3R_15089634-15089885__chr3R_15121624-15122081	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	32.8	3.0
FBgn0038292_vm/chr3R_15091554-15092117__chr3R_15121624-15122081	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	32.8	3.0
FBgn0038293_sm/chr3R_15091554-15092117__chr3R_15121624-15122081	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	32.8	3.0
FBgn0038293_sm/chr3R_15091554-15092117__chr3R_15179459-15179659	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000123	36.5	3.910094888560602
FBgn0038293_sm/chr3R_15121624-15122081__chr3R_15179459-15179659	False	False	1	1	1	1	1	1	1	BOTH	LL	0.005	31.0	2.3010299956639813
FBgn0038473_vm/chr3R_17067702-17068049__chr3R_17082131-17082723	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
FBgn0038473_vm/chr3R_17067702-17068049__chr3R_17095604-17095904	False	False	1	1	1	1	1	1	1	BOTH	RR	0.005	30.1	2.3010299956639813
FBgn0038473_vm/chr3R_17082131-17082723__chr3R_17095604-17095904	False	False	0	0	1	0	0	0	0	NONE				
FBgn0038498_vm_sm/chr3R_17249151-17249776__chr3R_17346097-17346604	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
FBgn0038536_vm/chr3R_17705753-17706062__chr3R_17712387-17713045	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	27.4	1.193820026016113
FBgn0038536_vm_sm/chr3R_17681245-17681597__chr3R_17682975-17683237	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.12	24.7	0.9208187539523752
FBgn0038546_vm/chr3R_17781166-17781592__chr3R_17785711-17786086	True	True	0	1	1	0	0	0	0	NONE				
FBgn0038683_sm/chr3R_19163765-19164167__chr3R_19165868-19166123	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.043	27.4	1.3665315444204136
FBgn0038788_Spearman/chr3R_20264445-20264645__chr3R_20280523-20280723	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	27.4	1.193820026016113
FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22042244-22042444	False	False	1	1	1	1	1	1	1	BOTH	LR	0.22	25.6	0.6575773191777937
FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22047297-22047620	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.005	31.0	2.3010299956639813
FBgn0038925_vm_sm/chr3R_21965040-21965240__chr3R_22053290-22053582	False	False	1	1	1	1	1	1	1	BOTH	LR	0.018	28.3	1.744727494896694
FBgn0038925_vm_sm/chr3R_22042244-22042444__chr3R_22047297-22047620	True	True	1	0	1	0	0	0	0	NONE				
FBgn0038925_vm_sm/chr3R_22042244-22042444__chr3R_22053290-22053582	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	29.2	1.744727494896694
FBgn0038925_vm_sm/chr3R_22047297-22047620__chr3R_22053290-22053582	False	False	1	1	1	1	1	1	1	BOTH	LL	1.01e-05	40.1	4.995678626217358
FBgn0039039_Spearman/chr3R_23037946-23038146__chr3R_23038606-23038806	True	True	0	1	1	0	0	0	0	NONE				
FBgn0039039_sm/chr3R_23026747-23027256__chr3R_23038157-23038558	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	31.9	3.0
FBgn0039039_vm/chr3R_23026747-23027256__chr3R_23029409-23029889	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.004	30.1	2.3979400086720375
FBgn0039627_Spearman/chr3R_29064683-29065106__chr3R_29065872-29066072	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.067	24.7	1.1739251972991736
FBgn0039667_Spearman/chr3R_29510492-29510976__chr3R_29511283-29511790	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.091	23.8	1.0409586076789064
FBgn0039667_vm/chr3R_29458865-29459227__chr3R_29480007-29480263	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.064	26.5	1.193820026016113
FBgn0039667_vm_sm/chr3R_29457322-29457679__chr3R_29476471-29476689	False	False	1	1	1	1	1	1	1	BOTH	LL	1.01e-05	39.2	4.995678626217358
FBgn0039667_vm_sm/chr3R_29457322-29457679__chr3R_29496327-29496564	False	False	1	1	1	1	1	1	1	BOTH	LL	0.005	31.0	2.3010299956639813
FBgn0039667_vm_sm/chr3R_29476471-29476689__chr3R_29496327-29496564	False	False	1	1	1	1	1	1	1	BOTH	RR	0.000123	35.6	3.910094888560602
FBgn0039863_Spearman/chr3R_31701754-31702148__chr3R_31704699-31705265	True	True	1	1	0	0	1	0	1	LL_RR	RR	0.23	25.6	0.638272163982407
FBgn0040066_sm/chrX_2478545-2478872__chrX_2479970-2480240	True	True	1	1	1	0	1	0	1	LL_RR	RR	5.35e-05	35.6	4.2716462179787715
FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16234208-16234580	False	False	1	1	1	1	1	1	1	BOTH	LR	0.096	24.7	1.0177287669604316
FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16235670-16236148	False	False	1	1	1	1	1	1	1	BOTH	LL	0.096	24.7	1.0177287669604316
FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16236366-16236648	False	False	1	1	1	1	1	1	1	BOTH	LR	0.001	32.8	3.0
FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16242325-16242715	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	31.9	3.0
FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16254794-16255607	False	False	1	1	1	1	1	1	1	BOTH	LL	4.57e-10	54.5	9.34008379993015
FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16256084-16256284	False	False	1	1	1	1	1	1	1	BOTH	LR	5.57e-09	50.0	8.254144804826272
FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16235670-16236148	True	True	0	1	1	0	0	0	0	NONE				
FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16236366-16236648	True	False	1	1	1	1	1	1	1	BOTH	RR	0.008	29.2	2.0969100130080562
FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16242325-16242715	False	False	1	0	1	0	0	0	0	NONE				
FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16254794-16255607	False	False	1	0	1	1	0	1	1	LR_RL	RL	4.36e-06	39.2	5.360513510731414
FBgn0040071_Spearman/chr3R_16234208-16234580__chr3R_16256084-16256284	False	False	1	0	1	0	0	0	0	NONE				
FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16236366-16236648	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.064	22.9	1.193820026016113
FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16242325-16242715	False	False	0	0	0	1	0	0	0	NONE				
FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16254794-16255607	False	False	1	0	0	0	0	0	0	NONE				
