set,cohort,pair_dir,nameA,nameB,percent_identity,alignment_score,aligner,gapopen,gapextend,cosine,pearson_r,spearman_r,kmer_combined,pair_key,pair_key_norm
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13192033-13192233__chr2R_13195866-13196315,chr2R_13192033-13192233,chr2R_13195866-13196315,24.5,198.0,needle,10,0.5,0.056632788,-0.000397377,0.007443176,0.021226196,chr2R_13192033-13192233__chr2R_13195866-13196315,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13190587-13190787__chr2R_13199132-13199535,chr2R_13190587-13190787,chr2R_13199132-13199535,24.5,164.0,needle,10,0.5,0.061329097,0.006363812,0.007243698,0.024978869,chr2R_13190587-13190787__chr2R_13199132-13199535,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_Spearman/chr2L_14443791-14444179__chr2L_14445719-14445919,chr2L_14443791-14444179,chr2L_14445719-14445919,24.4,198.5,needle,10,0.5,0.1343393547515856,0.085734336,0.047772371,0.089282021,chr2L_14443791-14444179__chr2L_14445719-14445919,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14384206-14384447,chr3R_14346999-14347237,chr3R_14384206-14384447,24.4,105.5,needle,10,0.5,0.048961497,0.008219414,0.001847522,0.019676145,chr3R_14346999-14347237__chr3R_14384206-14384447,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521,chrX_1967981-1968192,chrX_1995994-1996521,24.4,223.5,needle,10,0.5,0.1423790292159179,0.082498392,0.066915592,0.097264338,chrX_1967981-1968192__chrX_1995994-1996521,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3103482-3103682,chrX_3100007-3100398,chrX_3103482-3103682,24.3,139.0,needle,10,0.5,0.083663806,0.052676689,0.073293219,0.069877905,chrX_3100007-3100398__chrX_3103482-3103682,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970,chr3R_19326610-19326911,chr3R_19340770-19340970,24.3,121.0,needle,10,0.5,0.019540346,-0.027643845,-0.026523568,-0.011542356,chr3R_19326610-19326911__chr3R_19340770-19340970,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030864_sm/chrX_17660173-17660373__chrX_17667811-17668233,chrX_17660173-17660373,chrX_17667811-17668233,24.2,206.0,needle,10,0.5,0.1187573704103789,0.062249101,0.063249684,0.081418718,chrX_17660173-17660373__chrX_17667811-17668233,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/SoxN/chr2L_8841314-8841573__chr2L_8843634-8843738,chr2L_8841314-8841573,chr2L_8843634-8843738,24.2,81.0,needle,10,0.5,0.035373768,-0.000854883,0.00178765,0.012102178,chr2L_8841314-8841573__chr2L_8843634-8843738,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0021995_vm/chr2R_7775078-7775289__chr2R_7798993-7799522,chr2R_7775078-7775289,chr2R_7798993-7799522,24.2,201.0,needle,10,0.5,0.079943652,0.012992281,0.022979333,0.038638422,chr2R_7775078-7775289__chr2R_7798993-7799522,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003889_sm/chr3R_9436206-9436581__chr3R_9437719-9437919,chr3R_9436206-9436581,chr3R_9437719-9437919,24.2,185.0,needle,10,0.5,0.075820514,0.018901906,0.015130154,0.036617525,chr3R_9436206-9436581__chr3R_9437719-9437919,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0015218_sm/chr3L_9382596-9382979__chr3L_9384190-9384390,chr3L_9382596-9382979,chr3L_9384190-9384390,24.2,123.0,needle,10,0.5,0.05568194,1.4418656257187508e-05,0.007138394,0.020944918,chr3L_9382596-9382979__chr3L_9384190-9384390,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14938074-14938558,chr3L_14922238-14922460,chr3L_14938074-14938558,24.2,203.5,needle,10,0.5,0.1384091330895666,0.08004145,0.081017511,0.099822698,chr3L_14922238-14922460__chr3L_14938074-14938558,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0013750_sm/chr2R_14935843-14936180__chr2R_14976541-14977128,chr2R_14935843-14936180,chr2R_14976541-14977128,24.1,271.5,needle,10,0.5,0.1312122738078525,0.051994697,0.066162499,0.083123157,chr2R_14935843-14936180__chr2R_14976541-14977128,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521,chrX_1995248-1995488,chrX_1995994-1996521,24.1,253.5,needle,10,0.5,0.074726538,0.009566209,0.01462988,0.032974209,chrX_1995248-1995488__chrX_1995994-1996521,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/gt/chrX_2428917-2429320__chrX_2438227-2439238,chrX_2428917-2429320,chrX_2438227-2439238,23.9,362.5,needle,10,0.5,0.131580454,0.016769581,0.016117721,0.054822585,chrX_2428917-2429320__chrX_2438227-2439238,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016930_vm/chr2L_14211117-14211371__chr2L_14245654-14246036,chr2L_14211117-14211371,chr2L_14245654-14246036,23.8,153.0,needle,10,0.5,0.066437648,0.000253302,-0.01193274,0.018252737,chr2L_14211117-14211371__chr2L_14245654-14246036,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035379_sm/chr3L_2890005-2890205__chr3L_2902176-2902376,chr3L_2890005-2890205,chr3L_2902176-2902376,23.8,114.0,needle,10,0.5,0.087742087,0.0490208,0.046276652,0.06101318,chr3L_2890005-2890205__chr3L_2902176-2902376,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0021767_sm/chrX_8371202-8371498__chrX_8405949-8406843,chrX_8371202-8371498,chrX_8405949-8406843,23.8,331.5,needle,10,0.5,0.1113993613440187,0.023805435,0.039500151,0.058234983,chrX_8371202-8371498__chrX_8405949-8406843,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004169_vm_sm/chrX_13540438-13540671__chrX_13544237-13544746,chrX_13540438-13540671,chrX_13544237-13544746,23.8,206.5,needle,10,0.5,0.050529847,-0.018268489,-0.020669852,0.003863835,chrX_13540438-13540671__chrX_13544237-13544746,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13192033-13192233__chr2R_13194170-13194587,chr2R_13192033-13192233,chr2R_13194170-13194587,23.8,151.5,needle,10,0.5,0.052190688,0.00106625,0.00058717,0.017948036,chr2R_13192033-13192233__chr2R_13194170-13194587,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000046_vm/chr3R_13448043-13448596__chr3R_13448995-13449256,chr3R_13448043-13448596,chr3R_13448995-13449256,23.8,240.5,needle,10,0.5,0.1125819585285216,0.040194105,0.054733469,0.069169844,chr3R_13448043-13448596__chr3R_13448995-13449256,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/SoxN/chr2L_8841314-8841573__chr2L_8842046-8842771,chr2L_8841314-8841573,chr2L_8842046-8842771,23.7,216.5,needle,10,0.5,0.081891418,-0.005708656,-0.010787618,0.021798381,chr2L_8841314-8841573__chr2L_8842046-8842771,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0053207_Spearman/chr3R_15647486-15647986__chr3R_15671596-15671796,chr3R_15647486-15647986,chr3R_15671596-15671796,23.7,173.0,needle,10,0.5,0.071897805,0.016386645,0.017652537,0.035312329,chr3R_15647486-15647986__chr3R_15671596-15671796,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16235670-16236148__chr3R_16256084-16256284,chr3R_16235670-16236148,chr3R_16256084-16256284,23.7,181.5,needle,10,0.5,0.1108865700310573,0.053358112,0.06730105,0.077181911,chr3R_16235670-16236148__chr3R_16256084-16256284,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011656_vm/chr2R_9557786-9557986__chr2R_9562047-9562495,chr2R_9557786-9557986,chr2R_9562047-9562495,23.7,199.5,needle,10,0.5,0.076024412,0.022152512,0.032337698,0.043504874,chr2R_9557786-9557986__chr2R_9562047-9562495,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011656_sm/chr2R_9557786-9557986__chr2R_9559487-9559979,chr2R_9557786-9557986,chr2R_9559487-9559979,23.7,206.0,needle,10,0.5,0.085190561,0.029107998,0.04659287,0.053630476,chr2R_9557786-9557986__chr2R_9559487-9559979,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_Spearman/chr2L_21831155-21831728__chr2L_21836087-21836312,chr2L_21831155-21831728,chr2L_21836087-21836312,23.6,194.0,needle,10,0.5,0.091312391,0.019579833,0.009230362,0.040040862,chr2L_21831155-21831728__chr2L_21836087-21836312,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011656_vm/chr2R_9562516-9562910__chr2R_9567242-9567442,chr2R_9562516-9562910,chr2R_9567242-9567442,23.6,133.0,needle,10,0.5,0.042574043,-0.014634069,-0.014594958,0.004448339,chr2R_9562516-9562910__chr2R_9567242-9567442,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742,chrX_3328623-3328837,chrX_3331542-3331742,23.6,126.0,needle,10,0.5,0.1092164458324882,0.074583282,0.020699399,0.068166376,chrX_3328623-3328837__chrX_3331542-3331742,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609,chr3R_19329924-19330208,chr3R_19343351-19343609,23.6,180.5,needle,10,0.5,0.083066245,0.029641047,0.028407613,0.047038302,chr3R_19329924-19330208__chr3R_19343351-19343609,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0052296_vm_sm/chr3L_2728464-2728664__chr3L_2732331-2732531,chr3L_2728464-2728664,chr3L_2732331-2732531,23.5,142.5,needle,10,0.5,0.055996273,0.022140719,0.038271016,0.038802669,chr3L_2728464-2728664__chr3L_2732331-2732531,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037608_vm/chr3R_8664993-8665193__chr3R_8668848-8669048,chr3R_8664993-8665193,chr3R_8668848-8669048,23.4,145.0,needle,10,0.5,0.08262666,0.044041557,0.048384536,0.058350918,chr3R_8664993-8665193__chr3R_8668848-8669048,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016120_sm/chr3R_19091653-19091872__chr3R_19092386-19092991,chr3R_19091653-19091872,chr3R_19092386-19092991,23.4,220.0,needle,10,0.5,0.2147660451479041,0.1613551831596107,0.055538474,0.143886567,chr3R_19091653-19091872__chr3R_19092386-19092991,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/DI/chr3R_19316385-19316666__chr3R_19341536-19342363,chr3R_19316385-19316666,chr3R_19341536-19342363,23.4,289.5,needle,10,0.5,0.1184163666789177,0.027724974,0.022712982,0.056284774,chr3R_19316385-19316666__chr3R_19341536-19342363,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004108_vm/chr3L_16739977-16740479__chr3L_16775645-16775870,chr3L_16739977-16740479,chr3L_16775645-16775870,23.4,178.5,needle,10,0.5,0.079122905,0.009428552,0.013317534,0.03395633,chr3L_16739977-16740479__chr3L_16775645-16775870,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002,chrX_3036092-3036292,chrX_3096802-3097002,23.4,106.5,needle,10,0.5,0.060071346,0.017945743,0.009907614,0.029308234,chrX_3036092-3036292__chrX_3096802-3097002,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521,chrX_1994981-1995181,chrX_1995994-1996521,23.4,206.0,needle,10,0.5,0.071940052,0.02218876,0.033873475,0.042667429,chrX_1994981-1995181__chrX_1995994-1996521,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/prd/chr2L_12089073-12089963__chr2L_12090222-12090543,chr2L_12089073-12089963,chr2L_12090222-12090543,23.4,339.0,needle,10,0.5,0.1649820718367303,0.067712247,0.073469411,0.1020545764861141,chr2L_12089073-12089963__chr2L_12090222-12090543,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14931009-14931209__chr3L_14939995-14940646,chr3L_14931009-14931209,chr3L_14939995-14940646,23.4,228.5,needle,10,0.5,0.051690211,-0.022487414,-0.020252574,0.002983408,chr3L_14931009-14931209__chr3L_14939995-14940646,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/SoxN/chr2L_8840416-8841144__chr2L_8841314-8841573,chr2L_8840416-8841144,chr2L_8841314-8841573,23.3,271.5,needle,10,0.5,0.079487522,-0.008216266,-0.024411895,0.015619787,chr2L_8840416-8841144__chr2L_8841314-8841573,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035656_Spearman/chr3L_5974676-5975048__chr3L_5982072-5982272,chr3L_5974676-5975048,chr3L_5982072-5982272,23.3,164.0,needle,10,0.5,0.053668255,0.001663268,-0.003846253,0.017161757,chr3L_5974676-5975048__chr3L_5982072-5982272,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003866_meso/chr2L_21797958-21798158__chr2L_21840673-21841262,chr2L_21797958-21798158,chr2L_21840673-21841262,23.3,246.5,needle,10,0.5,0.1396406549404119,0.081145188,0.047667527,0.089484457,chr2L_21797958-21798158__chr2L_21840673-21841262,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/prd/chr2L_12082256-12083149__chr2L_12090222-12090543,chr2L_12082256-12083149,chr2L_12090222-12090543,23.3,305.0,needle,10,0.5,0.1162215381622508,0.012980706,0.026394496,0.05186558,chr2L_12082256-12083149__chr2L_12090222-12090543,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14938074-14938558__chr3L_14941342-14941625,chr3L_14938074-14938558,chr3L_14941342-14941625,23.3,220.0,needle,10,0.5,0.079280145,0.003765386,0.016663803,0.033236445,chr3L_14938074-14938558__chr3L_14941342-14941625,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003997_vm/chr3L_18216020-18216270__chr3L_18223141-18223473,chr3L_18216020-18216270,chr3L_18223141-18223473,23.3,172.5,needle,10,0.5,0.047029801,-0.015235384,-0.020371081,0.003807779,chr3L_18216020-18216270__chr3L_18223141-18223473,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/DI/chr3R_19316385-19316666__chr3R_19340454-19341279,chr3R_19316385-19316666,chr3R_19340454-19341279,23.2,310.5,needle,10,0.5,0.1228384537279988,0.039669384,0.033462933,0.06532359,chr3R_19316385-19316666__chr3R_19340454-19341279,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/gt/chrX_2431852-2432159__chrX_2432829-2432949,chrX_2431852-2432159,chrX_2432829-2432949,23.2,121.0,needle,10,0.5,0.077413607,0.040572103,0.04251889,0.053501534,chrX_2431852-2432159__chrX_2432829-2432949,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_Spearman/chr2R_13196419-13196619__chr2R_13199132-13199535,chr2R_13196419-13196619,chr2R_13199132-13199535,23.2,193.5,needle,10,0.5,0.1008801725341819,0.0457044,0.021422465,0.056002346,chr2R_13196419-13196619__chr2R_13199132-13199535,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14930753-14930953__chr3L_14938074-14938558,chr3L_14930753-14930953,chr3L_14938074-14938558,23.2,204.0,needle,10,0.5,0.1082759483851781,0.051463558,0.050035657,0.069925054,chr3L_14930753-14930953__chr3L_14938074-14938558,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034072_Spearman/chr2R_15720559-15720844__chr2R_15757455-15757986,chr2R_15720559-15720844,chr2R_15757455-15757986,23.1,201.5,needle,10,0.5,0.076888688,0.002348696,0.010389445,0.02987561,chr2R_15720559-15720844__chr2R_15757455-15757986,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14931009-14931209,chr3L_14922238-14922460,chr3L_14931009-14931209,23.1,78.5,needle,10,0.5,0.036975097,-0.005709947,-0.003761821,0.009167776,chr3L_14922238-14922460__chr3L_14931009-14931209,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040071_Spearman/chr3R_16208035-16208235__chr3R_16235670-16236148,chr3R_16208035-16208235,chr3R_16235670-16236148,23.0,157.5,needle,10,0.5,0.1026562713634903,0.047776837,0.049759033,0.066730714,chr3R_16208035-16208235__chr3R_16235670-16236148,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_sm/chr2R_13192361-13193251__chr2R_13195553-13195864,chr2R_13192361-13193251,chr2R_13195553-13195864,23.0,311.0,needle,10,0.5,0.1679384626499447,0.078050059,0.068504332,0.1048309512655151,chr2R_13192361-13193251__chr2R_13195553-13195864,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10104067-10104664,chr2R_10098614-10098835,chr2R_10104067-10104664,23.0,174.5,needle,10,0.5,0.082480941,0.015927097,0.014388598,0.037598879,chr2R_10098614-10098835__chr2R_10104067-10104664,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004606_sm/chr3R_30796870-30797305__chr3R_30805779-30805979,chr3R_30796870-30797305,chr3R_30805779-30805979,22.9,160.5,needle,10,0.5,0.079516243,0.024874069,0.01070413,0.038364814,chr3R_30796870-30797305__chr3R_30805779-30805979,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002733_Spearman/chr3R_26006043-26006577__chr3R_26009977-26010219,chr3R_26006043-26006577,chr3R_26009977-26010219,22.9,179.5,needle,10,0.5,0.1292879937889915,0.061979655,0.03591141,0.075726353,chr3R_26006043-26006577__chr3R_26009977-26010219,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036282_sm/chr3L_12372005-12372320__chr3L_12389231-12389431,chr3L_12372005-12372320,chr3L_12389231-12389431,22.9,111.5,needle,10,0.5,0.014390538,-0.040987965,-0.04584258,-0.024146669,chr3L_12372005-12372320__chr3L_12389231-12389431,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888,chr3R_19339027-19339227,chr3R_19346468-19346888,22.9,165.0,needle,10,0.5,0.088360854,0.030080879,0.031865343,0.050102359,chr3R_19339027-19339227__chr3R_19346468-19346888,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030789_Spearman/chrX_16749348-16749563__chrX_16752356-16752964,chrX_16749348-16749563,chrX_16752356-16752964,22.8,244.5,needle,10,0.5,0.1445028371317354,0.082836999,0.069608833,0.098982889,chrX_16749348-16749563__chrX_16752356-16752964,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002733_Spearman/chr3R_26009977-26010219__chr3R_26018200-26018652,chr3R_26009977-26010219,chr3R_26018200-26018652,22.8,174.5,needle,10,0.5,0.097353684,0.033345414,0.028962242,0.053220447,chr3R_26009977-26010219__chr3R_26018200-26018652,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0024321_sm/chr3R_14372918-14373876__chr3R_14386667-14387031,chr3R_14372918-14373876,chr3R_14386667-14387031,22.8,387.0,needle,10,0.5,0.1785815500572957,0.095206389,0.093476039,0.1224213258652568,chr3R_14372918-14373876__chr3R_14386667-14387031,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011656_sm/chr2R_9555902-9556546__chr2R_9567242-9567442,chr2R_9555902-9556546,chr2R_9567242-9567442,22.7,221.0,needle,10,0.5,0.057832731,-0.013706662,-0.009907222,0.011406282,chr2R_9555902-9556546__chr2R_9567242-9567442,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19326610-19326911,chr3R_19317230-19317464,chr3R_19326610-19326911,22.7,148.0,needle,10,0.5,0.097790338,0.04810164,0.024933739,0.056941906,chr3R_19317230-19317464__chr3R_19326610-19326911,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0024321_sm/chr3R_14346999-14347237__chr3R_14382371-14382571,chr3R_14346999-14347237,chr3R_14382371-14382571,22.6,105.0,needle,10,0.5,0.094018496,0.06719193,0.075667608,0.078959345,chr3R_14346999-14347237__chr3R_14382371-14382571,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0005771_Spearman/chr2L_14497639-14498275__chr2L_14540200-14540420,chr2L_14497639-14498275,chr2L_14540200-14540420,22.6,212.0,needle,10,0.5,0.1263040442934647,0.056217975,0.026186837,0.069569619,chr2L_14497639-14498275__chr2L_14540200-14540420,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227,chr3R_19326610-19326911,chr3R_19339027-19339227,22.6,121.0,needle,10,0.5,0.06232143,0.014231174,0.015624676,0.03072576,chr3R_19326610-19326911__chr3R_19339027-19339227,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714,chr3L_18792529-18792729,chr3L_18812160-18812714,22.5,230.0,needle,10,0.5,0.081275102,0.026959735,0.038555557,0.048930132,chr3L_18792529-18792729__chr3L_18812160-18812714,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037207_meso/chr3L_22888570-22889072__chr3L_22893393-22893593,chr3L_22888570-22889072,chr3L_22893393-22893593,22.5,169.0,needle,10,0.5,0.054650751,-0.014510696,-0.019016153,0.007041301,chr3L_22888570-22889072__chr3L_22893393-22893593,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0015773_vm/chrX_14567039-14567412__chrX_14655967-14656167,chrX_14567039-14567412,chrX_14655967-14656167,22.4,123.0,needle,10,0.5,0.047646117,0.011796141,0.025902889,0.028448382,chrX_14567039-14567412__chrX_14655967-14656167,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030406_Spearman/chrX_12516060-12516615__chrX_12551912-12552112,chrX_12516060-12516615,chrX_12551912-12552112,22.4,184.0,needle,10,0.5,0.02964053,-0.032133818,-0.026832887,-0.009775391,chrX_12516060-12516615__chrX_12551912-12552112,
